Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,Profit_Margin,Is_Profitable,Day_of_Week,Month,ROAS,CTR,CPC
A2420,Data Analytics Course,146.0,5173.0,234.26,20.0,7.0,0.048,1089.0,2024-11-28,hyderabad,mobile,online data analytic,3.648680952787501,0,Jueves,11,4.648680952787501,0.028223468006959213,1.6045205479452054
A2421,Data Analytics Course,81.0,4808.0,189.19,17.0,9.0,0.111,1759.0,2024-11-25,hyderabad,desktop,online data analytic,8.297531582007505,1,Lunes,11,9.297531582007506,0.01684692179700499,2.335679012345679
A2422,Data Analytics Course,185.0,4524.0,234.72,18.0,6.0,0.032,1508.0,2024-11-27,hyderabad,desktop,data analitics online,5.424676209952284,0,Miercoles,11,6.424676209952284,0.04089301503094606,1.2687567567567568
A2423,Data Analytics Course,90.0,5319.0,208.19,13.0,7.0,0.07777777777777778,1719.0,2024-11-26,hyderabad,tablet,data anaytics training,7.256880733944954,1,Martes,11,8.256880733944953,0.01692047377326565,2.313222222222222
A2424,Data Analytics Course,155.0,4532.0,203.44,19.0,8.0,0.052,1709.0,2024-11-17,hyderabad,desktop,learn data analytics,7.400511207235549,1,Domingo,11,8.40051120723555,0.03420123565754634,1.312516129032258
A2425,Data Analytics Course,125.0,3458.0,180.49,19.0,3.0,0.024,1754.0,2024-11-09,hyderabad,tablet,data analitics online,8.717989916338855,1,Sabado,11,9.717989916338855,0.03614806246385194,1.44392
A2427,Data Analytics Course,82.0,3052.0,211.11,12.0,3.0,0.037,1917.0,2024-11-06,hyderabad,desktop,learn data analytics,8.080574108284779,1,Miercoles,11,9.08057410828478,0.026867627785058978,2.5745121951219514
A2428,Data Analytics Course,198.0,5718.0,194.37,13.0,8.0,0.04,1118.0,2024-11-16,hyderabad,tablet,data anaytics training,4.751916448011524,0,Sabado,11,5.751916448011524,0.03462749213011543,0.9816666666666667
A2429,Data Analytics Course,115.0,4762.0,241.63,20.0,8.0,0.058,1555.0,2024-03-11,hyderabad,desktop,data analytics course,5.4354591731159205,0,Lunes,3,6.435459173115921,0.024149517009659806,2.1011304347826085
A2430,Data Analytics Course,158.0,4953.0,243.07,20.0,8.0,0.051,1955.0,2024-11-04,hyderabad,tablet,learn data analytics,7.042950590364916,1,Lunes,11,8.042950590364915,0.03189985867151222,1.5384177215189874
A2431,Data Analytics Course,102.0,3784.0,219.45,13.0,9.0,0.045,1967.0,2024-11-20,hyderabad,desktop,data analytics course,7.963317384370016,1,Miercoles,11,8.963317384370017,0.026955602536997886,2.151470588235294
A2432,Data Analytics Course,93.0,4524.0,192.81,22.0,7.0,0.075,1726.0,2024-11-18,hyderabad,desktop,learn data analytics,7.951817851771174,1,Lunes,11,8.951817851771173,0.020557029177718834,2.073225806451613
A2433,Data Analytics Course,198.0,5860.0,185.25,24.0,9.0,0.041,1950.0,2024-11-01,hyderabad,tablet,data anaytics training,9.526315789473685,1,Viernes,11,10.526315789473685,0.03378839590443686,0.9356060606060606
A2434,Data Analytics Course,174.0,4169.0,189.36,23.0,8.0,0.046,1110.0,2024-11-14,hyderabad,tablet,data analytics course,4.861850443599493,0,Jueves,11,5.861850443599493,0.04173662748860638,1.0882758620689656
A2436,Data Analytics Course,117.0,5269.0,196.1,26.0,7.0,0.05982905982905983,1096.0,2024-05-11,hyderabad,desktop,online data analytic,4.588985211626721,0,Sabado,5,5.588985211626722,0.022205352059214273,1.676068376068376
A2437,Data Analytics Course,147.0,5793.0,240.32,25.0,5.0,0.049,1645.0,2024-11-27,hyderabad,tablet,data analytics course,5.845039946737684,0,Miercoles,11,6.845039946737684,0.025375453133091662,1.634829931972789
A2439,Data Analytics Course,194.0,4297.0,237.87,22.0,3.0,0.015463917525773196,1739.0,2024-11-29,hyderabad,desktop,data analytics course,6.310715937276664,0,Viernes,11,7.3107159372766635,0.04514777751919944,1.2261340206185567
A2440,Data Analytics Course,112.0,3961.0,214.45,13.0,7.0,0.0625,1594.0,2024-11-17,hyderabad,desktop,analytics for data,6.432968057822336,0,Domingo,11,7.432968057822337,0.02827568795758647,1.9147321428571427
A2441,Data Analytics Course,88.0,5063.0,195.2,22.0,3.0,0.034,1460.0,2024-11-20,hyderabad,mobile,analytics for data,6.479508196721311,0,Miercoles,11,7.479508196721312,0.01738099940746593,2.2181818181818183
A2442,Data Analytics Course,172.0,5635.0,200.16,21.0,7.0,0.036,1727.0,2024-11-14,hyderabad,mobile,data analitics online,7.628097521982414,1,Jueves,11,8.628097521982415,0.030523513753327416,1.1637209302325582
A2443,Data Analytics Course,81.0,4404.0,239.62,11.0,4.0,0.035,1814.0,2024-11-21,hyderabad,mobile,data analytics course,6.570319672815291,0,Jueves,11,7.570319672815291,0.018392370572207085,2.958271604938272
A2444,Data Analytics Course,142.0,4312.0,213.54,21.0,7.0,0.049,1666.0,2024-11-20,hyderabad,desktop,learn data analytics,6.80181698979114,0,Miercoles,11,7.80181698979114,0.03293135435992579,1.5038028169014084
A2445,Data Analytics Course,111.0,3302.0,193.18,30.0,10.0,0.09009009009009009,1783.0,2024-11-19,hyderabad,mobile,analytics for data,8.229733926907548,1,Martes,11,9.229733926907548,0.03361599030890369,1.7403603603603603
A2446,Data Analytics Course,81.0,3575.0,192.71,27.0,4.0,0.049,1158.0,2024-11-11,hyderabad,tablet,online data analytic,5.009029111099579,0,Lunes,11,6.009029111099579,0.022657342657342656,2.379135802469136
A2447,Data Analytics Course,112.0,5055.0,213.36,26.0,5.0,0.058,1959.0,2024-11-29,hyderabad,desktop,data anaytics training,8.181664791901012,1,Viernes,11,9.181664791901012,0.022156280909990108,1.905
A2448,Data Analytics Course,101.0,5415.0,236.41,13.0,10.0,0.039,1832.0,2024-11-15,hyderabad,tablet,learn data analytics,6.749249185736644,0,Viernes,11,7.749249185736644,0.018651892890120036,2.3406930693069308
A2449,Data Analytics Course,166.0,3118.0,212.46,25.0,7.0,0.042,1813.0,2024-11-14,hyderabad,tablet,online data analytic,7.533370987479996,1,Jueves,11,8.533370987479996,0.05323925593329057,1.2798795180722893
A2451,Data Analytics Course,148.0,4524.0,214.26,21.0,8.0,0.05405405405405406,1629.0,2024-11-13,hyderabad,tablet,data analitics online,6.602912349481938,0,Miercoles,11,7.602912349481938,0.032714412024756855,1.4477027027027027
A2452,Data Analytics Course,126.0,5250.0,239.73,30.0,4.0,0.032,1070.0,2024-11-23,hyderabad,tablet,analytics for data,3.463354607266508,0,Sabado,11,4.463354607266508,0.024,1.9026190476190474
A2453,Data Analytics Course,119.0,4405.0,233.66,25.0,3.0,0.039,1407.0,2024-12-11,hyderabad,desktop,data analytics course,5.0215698022768125,0,Miercoles,12,6.0215698022768125,0.027014755959137344,1.9635294117647057
A2454,Data Analytics Course,189.0,5060.0,236.54,26.0,7.0,0.043,1877.0,2024-11-10,hyderabad,mobile,data anaytics training,6.935232941574364,1,Domingo,11,7.935232941574364,0.03735177865612648,1.2515343915343915
A2455,Data Analytics Course,167.0,3296.0,246.85,29.0,8.0,0.048,1723.0,2024-11-17,hyderabad,desktop,data analitics online,5.979947336439134,0,Domingo,11,6.979947336439134,0.05066747572815534,1.4781437125748502
A2456,Data Analytics Course,198.0,3499.0,209.74,30.0,9.0,0.04,1893.0,2024-11-25,hyderabad,desktop,data analytics course,8.025460093449032,1,Lunes,11,9.025460093449032,0.056587596456130325,1.0592929292929294
A2457,Data Analytics Course,95.0,3449.0,184.55,10.0,10.0,0.041,1601.0,2024-11-16,hyderabad,mobile,analytics for data,7.675155784340287,1,Sabado,11,8.675155784340287,0.027544215714699914,1.9426315789473685
A2458,Data Analytics Course,181.0,3738.0,206.61,16.0,9.0,0.05,1868.0,2024-11-09,hyderabad,mobile,online data analytic,8.041188713034218,1,Sabado,11,9.041188713034218,0.04842161583734617,1.1414917127071824
A2460,Data Analytics Course,178.0,5751.0,205.34,24.0,10.0,0.056179775280898875,1903.0,2024-11-20,hyderabad,desktop,data analytics course,8.267556248173761,1,Miercoles,11,9.26755624817376,0.03095113893235959,1.1535955056179776
A2461,Data Analytics Course,127.0,5050.0,184.77,28.0,9.0,0.071,1906.0,2024-11-02,hyderabad,desktop,data analitics online,9.315527412458732,1,Sabado,11,10.315527412458732,0.02514851485148515,1.4548818897637796
A2462,Data Analytics Course,198.0,4773.0,202.54,17.0,10.0,0.050505050505050504,1082.0,2024-11-19,hyderabad,mobile,data analitics online,4.34215463612126,0,Martes,11,5.34215463612126,0.041483343808925204,1.0229292929292928
A2463,Data Analytics Course,86.0,5652.0,249.13,25.0,7.0,0.081,1981.0,2024-06-11,hyderabad,mobile,data anaytics training,6.951671817926384,1,Martes,6,7.951671817926384,0.01521585279547063,2.896860465116279
A2464,Data Analytics Course,139.0,5085.0,182.42,11.0,7.0,0.050359712230215826,1109.0,2024-04-11,hyderabad,desktop,online data analytic,5.079377261265213,0,Jueves,4,6.079377261265212,0.02733529990167158,1.3123741007194243
A2465,Data Analytics Course,191.0,5070.0,247.41,12.0,4.0,0.020942408376963352,1266.0,2024-11-25,hyderabad,mobile,analytics for data,4.117012246877652,0,Lunes,11,5.117012246877652,0.03767258382642998,1.2953403141361257
A2466,Data Analytics Course,139.0,5879.0,197.9,24.0,4.0,0.029,1476.0,2024-11-05,hyderabad,mobile,data analytics course,6.4583122789287515,0,Martes,11,7.4583122789287515,0.023643476781765607,1.4237410071942447
A2467,Data Analytics Course,197.0,3620.0,235.19,18.0,7.0,0.036,1740.0,2024-11-01,hyderabad,mobile,online data analytic,6.398273736128236,0,Viernes,11,7.398273736128237,0.05441988950276243,1.1938578680203045
A2468,Data Analytics Course,116.0,4250.0,216.66,10.0,9.0,0.078,1877.0,2024-11-02,hyderabad,mobile,data anaytics training,7.663343487491923,1,Sabado,11,8.663343487491924,0.027294117647058823,1.867758620689655
A2469,Data Analytics Course,192.0,4850.0,235.42,22.0,10.0,0.052,1124.0,2024-11-14,hyderabad,desktop,analytics for data,3.774445671565713,0,Jueves,11,4.774445671565712,0.03958762886597938,1.2261458333333333
A2470,Data Analytics Course,118.0,3815.0,185.78,16.0,4.0,0.03389830508474576,1093.0,2024-11-17,hyderabad,desktop,data analitics online,4.883302831305846,0,Domingo,11,5.883302831305846,0.0309305373525557,1.574406779661017
A2471,Data Analytics Course,172.0,5741.0,198.44,14.0,4.0,0.023,1755.0,2024-11-11,hyderabad,desktop,analytics for data,7.843983067929853,1,Lunes,11,8.843983067929853,0.029959937293154503,1.1537209302325582
A2472,Data Analytics Course,174.0,4272.0,240.77,16.0,7.0,0.041,1004.0,2024-11-23,hyderabad,desktop,learn data analytics,3.169954728579142,0,Sabado,11,4.169954728579142,0.04073033707865169,1.383735632183908
A2473,Data Analytics Course,175.0,4974.0,182.22,21.0,5.0,0.02857142857142857,1300.0,2024-11-23,hyderabad,mobile,learn data analytics,6.134233344309076,0,Sabado,11,7.134233344309077,0.03518295134700442,1.0412571428571429
A2474,Data Analytics Course,139.0,3215.0,191.22,30.0,7.0,0.050359712230215826,1588.0,2024-11-23,hyderabad,desktop,analytics for data,7.304570651605481,1,Sabado,11,8.30457065160548,0.0432348367029549,1.37568345323741
A2476,Data Analytics Course,103.0,4670.0,203.4,21.0,4.0,0.038834951456310676,1562.0,2024-11-25,hyderabad,mobile,analytics for data,6.67944936086529,0,Lunes,11,7.67944936086529,0.022055674518201285,1.974757281553398
A2477,Data Analytics Course,187.0,4474.0,182.47,10.0,7.0,0.0374331550802139,1768.0,2024-11-13,hyderabad,tablet,online data analytic,8.689263988600866,1,Miercoles,11,9.689263988600866,0.041797049620026824,0.9757754010695187
A2478,Data Analytics Course,139.0,3009.0,195.17,20.0,6.0,0.04316546762589928,1083.0,2024-11-23,hyderabad,tablet,data analitics online,4.549008556642927,0,Sabado,11,5.549008556642927,0.046194749086075106,1.4041007194244604
A2479,Data Analytics Course,109.0,3933.0,189.73,11.0,4.0,0.03669724770642202,1700.0,2024-07-11,hyderabad,desktop,data analitics online,7.9601011964370425,1,Jueves,7,8.960101196437043,0.027714213068904144,1.7406422018348624
A2480,Data Analytics Course,118.0,4360.0,232.09,10.0,9.0,0.076,1252.0,2024-11-13,hyderabad,desktop,data anaytics training,4.394459046059718,0,Miercoles,11,5.394459046059718,0.02706422018348624,1.966864406779661
A2481,Data Analytics Course,164.0,5120.0,185.69,10.0,5.0,0.031,1597.0,2024-11-23,hyderabad,tablet,analytics for data,7.600355431094835,1,Sabado,11,8.600355431094835,0.03203125,1.1322560975609757
A2482,Data Analytics Course,166.0,3887.0,192.0,24.0,9.0,0.054,1890.0,2024-11-13,hyderabad,tablet,data analytics course,8.84375,1,Miercoles,11,9.84375,0.042706457422176484,1.1566265060240963
A2483,Data Analytics Course,88.0,3909.0,189.57,30.0,10.0,0.114,1750.0,2024-11-29,hyderabad,desktop,data anaytics training,8.23141847338714,1,Viernes,11,9.231418473387139,0.02251215144538245,2.1542045454545455
A2484,Data Analytics Course,125.0,3017.0,232.51,14.0,7.0,0.056,1510.0,2024-11-08,hyderabad,tablet,data anaytics training,5.49434432927616,0,Viernes,11,6.49434432927616,0.04143188597944979,1.86008
A2485,Data Analytics Course,139.0,5127.0,206.95,26.0,5.0,0.03597122302158273,1902.0,2024-11-17,hyderabad,desktop,online data analytic,8.190625755013288,1,Domingo,11,9.190625755013288,0.027111371172225472,1.4888489208633093
A2486,Data Analytics Course,151.0,3992.0,212.42,10.0,9.0,0.06,1890.0,2024-11-26,hyderabad,tablet,learn data analytics,7.897467281800207,1,Martes,11,8.897467281800207,0.037825651302605214,1.406754966887417
A2487,Data Analytics Course,182.0,3554.0,181.74,18.0,4.0,0.022,1933.0,2024-02-11,hyderabad,tablet,learn data analytics,9.636073511609991,1,Domingo,2,10.636073511609991,0.051209904333145755,0.9985714285714287
A2488,Data Analytics Course,84.0,4051.0,196.83,21.0,4.0,0.048,1094.0,2024-11-14,hyderabad,mobile,online data analytic,4.5580958187268195,0,Jueves,11,5.5580958187268195,0.020735620834361885,2.3432142857142857
A2489,Data Analytics Course,127.0,3541.0,239.47,16.0,10.0,0.079,1474.0,2024-11-25,hyderabad,tablet,data anaytics training,5.155259531465319,0,Lunes,11,6.155259531465319,0.035865574696413445,1.8855905511811024
A2490,Data Analytics Course,104.0,5878.0,228.79,21.0,3.0,0.05,1101.0,2024-05-11,hyderabad,mobile,data analytics course,3.812273263691595,0,Sabado,5,4.812273263691595,0.017693092888737667,2.199903846153846
A2491,Data Analytics Course,161.0,4611.0,228.34,26.0,7.0,0.043,1473.0,2024-11-25,hyderabad,tablet,data analitics online,5.450906542874661,0,Lunes,11,6.450906542874661,0.03491650401214487,1.4182608695652175
A2492,Data Analytics Course,141.0,4764.0,187.72,28.0,4.0,0.028,1428.0,2024-11-16,hyderabad,mobile,analytics for data,6.6070743660771365,0,Sabado,11,7.6070743660771365,0.02959697732997481,1.3313475177304965
A2493,Data Analytics Course,186.0,4603.0,191.84,26.0,9.0,0.047,1918.0,2024-11-07,hyderabad,desktop,learn data analytics,8.99791492910759,1,Jueves,11,9.997914929107589,0.04040842928524875,1.0313978494623657
A2494,Data Analytics Course,139.0,5003.0,195.4,15.0,7.0,0.050359712230215826,1273.0,2024-11-18,hyderabad,desktop,data anaytics training,5.514841351074718,0,Lunes,11,6.514841351074718,0.027783330001998802,1.4057553956834532
A2495,Data Analytics Course,124.0,5212.0,190.83,13.0,6.0,0.048,1399.0,2024-11-07,hyderabad,desktop,data analytics course,6.3311324215270135,0,Jueves,11,7.3311324215270135,0.023791250959324637,1.538951612903226
A2496,Data Analytics Course,97.0,5285.0,249.65,12.0,7.0,0.051,1411.0,2024-11-27,hyderabad,desktop,data anaytics training,4.6519126777488475,0,Miercoles,11,5.651912677748848,0.018353831598864712,2.5737113402061857
A2497,Data Analytics Course,111.0,3177.0,224.51,18.0,8.0,0.07207207207207207,1946.0,2024-11-25,hyderabad,desktop,learn data analytics,7.6677653556634455,1,Lunes,11,8.667765355663445,0.03493862134088763,2.0226126126126127
A2498,Data Analytics Course,93.0,5571.0,185.71,12.0,7.0,0.075,1630.0,2024-11-21,hyderabad,tablet,online data analytic,7.777125625975984,1,Jueves,11,8.777125625975984,0.01669359181475498,1.9968817204301077
A2500,Data Analytics Course,138.0,5314.0,198.39,17.0,10.0,0.072,1250.0,2024-11-20,hyderabad,desktop,online data analytic,5.300720802459803,0,Miercoles,11,6.300720802459802,0.025969138125705685,1.4376086956521739
A2501,Data Analytics Course,129.0,4452.0,196.06,10.0,9.0,0.053,1069.0,2024-11-13,hyderabad,tablet,learn data analytics,4.452412526777517,0,Miercoles,11,5.452412526777517,0.028975741239892182,1.51984496124031
A2502,Data Analytics Course,183.0,3920.0,235.79,20.0,7.0,0.038,1238.0,2024-11-17,hyderabad,mobile,data anaytics training,4.250434708851096,0,Domingo,11,5.250434708851096,0.04668367346938775,1.288469945355191
A2503,Data Analytics Course,154.0,4603.0,214.0,20.0,3.0,0.019,1709.0,2024-11-18,hyderabad,tablet,data analytics course,6.985981308411215,1,Lunes,11,7.985981308411215,0.03345644145122746,1.3896103896103895
A2504,Data Analytics Course,95.0,4938.0,204.5,12.0,6.0,0.046,1494.0,2024-11-18,hyderabad,tablet,data anaytics training,6.30562347188264,0,Lunes,11,7.30562347188264,0.01923855812069664,2.1526315789473682
A2506,Data Analytics Course,112.0,4072.0,211.56,17.0,10.0,0.089,1229.0,2024-01-11,hyderabad,desktop,analytics for data,4.809226696918132,0,Jueves,1,5.809226696918132,0.0275049115913556,1.8889285714285715
A2507,Data Analytics Course,170.0,5953.0,186.11,25.0,8.0,0.047058823529411764,1080.0,2024-11-26,hyderabad,mobile,data analitics online,4.803019719520713,0,Martes,11,5.803019719520713,0.02855703006887284,1.094764705882353
A2508,Data Analytics Course,96.0,4524.0,232.87,20.0,10.0,0.053,1162.0,2024-11-14,hyderabad,mobile,learn data analytics,3.9899085326577057,0,Jueves,11,4.989908532657706,0.021220159151193633,2.4257291666666667
A2509,Data Analytics Course,113.0,3104.0,230.92,28.0,9.0,0.08,1422.0,2024-11-27,hyderabad,tablet,data analytics course,5.157976788498181,0,Miercoles,11,6.157976788498181,0.036404639175257734,2.0435398230088495
A2510,Data Analytics Course,145.0,4882.0,217.25,22.0,3.0,0.021,1814.0,2024-11-19,hyderabad,mobile,analytics for data,7.349827387802072,1,Martes,11,8.34982738780207,0.0297009422367882,1.4982758620689656
A2511,Data Analytics Course,83.0,3212.0,243.86,25.0,4.0,0.048,1612.0,2024-11-19,hyderabad,mobile,data analytics course,5.6103502009349615,0,Martes,11,6.610350200934962,0.025840597758405977,2.9380722891566267
A2512,Data Analytics Course,90.0,4973.0,181.04,23.0,5.0,0.056,1039.0,2024-03-11,hyderabad,desktop,online data analytic,4.739063190455148,0,Lunes,3,5.739063190455148,0.0180977277297406,2.0115555555555553
A2513,Data Analytics Course,140.0,5227.0,222.57,27.0,3.0,0.021,1527.0,2024-11-18,hyderabad,desktop,learn data analytics,5.860762906052029,0,Lunes,11,6.860762906052029,0.026784006122058543,1.5897857142857141
A2514,Data Analytics Course,111.0,5434.0,181.05,10.0,5.0,0.045,1627.0,2024-11-23,hyderabad,mobile,data anaytics training,7.986467826567246,1,Sabado,11,8.986467826567246,0.02042694147957306,1.6310810810810812
A2515,Data Analytics Course,105.0,3300.0,180.25,22.0,10.0,0.095,1640.0,2024-11-21,hyderabad,mobile,online data analytic,8.098474341192787,1,Jueves,11,9.098474341192787,0.031818181818181815,1.7166666666666666
A2516,Data Analytics Course,181.0,4857.0,215.59,13.0,8.0,0.044,1883.0,2024-11-23,hyderabad,desktop,learn data analytics,7.7341713437543484,1,Sabado,11,8.734171343754348,0.03726580193535104,1.1911049723756906
A2517,Data Analytics Course,189.0,4019.0,248.09,16.0,6.0,0.045,1378.0,2024-11-30,hyderabad,tablet,online data analytic,4.554435890201137,0,Sabado,11,5.554435890201137,0.047026623538193583,1.3126455026455026
A2518,Data Analytics Course,138.0,5495.0,220.69,19.0,5.0,0.036,1624.0,2024-04-11,hyderabad,tablet,online data analytic,6.35873850197109,0,Jueves,4,7.358738501971091,0.02511373976342129,1.5992028985507247
A2519,Data Analytics Course,178.0,5218.0,208.92,20.0,7.0,0.039,1714.0,2024-11-25,hyderabad,mobile,analytics for data,7.204097262109898,1,Lunes,11,8.204097262109899,0.03411268685320046,1.1737078651685393
A2520,Data Analytics Course,155.0,5996.0,247.54,15.0,5.0,0.032,1883.0,2024-11-27,hyderabad,mobile,analytics for data,6.6068514179526545,0,Miercoles,11,7.6068514179526545,0.025850567044696463,1.597032258064516
A2521,Data Analytics Course,168.0,4932.0,198.95,16.0,7.0,0.052,1301.0,2024-11-19,hyderabad,desktop,data anaytics training,5.539331490324202,0,Martes,11,6.539331490324202,0.0340632603406326,1.1842261904761904
A2522,Data Analytics Course,152.0,4498.0,233.81,30.0,6.0,0.039,1090.0,2024-11-25,hyderabad,desktop,data analitics online,3.661904965570335,0,Lunes,11,4.661904965570335,0.03379279679857715,1.5382236842105264
A2523,Data Analytics Course,111.0,4164.0,191.04,18.0,9.0,0.08108108108108109,1687.0,2024-11-21,hyderabad,tablet,data anaytics training,7.830611390284758,1,Jueves,11,8.830611390284757,0.026657060518731988,1.721081081081081
A2524,Data Analytics Course,141.0,4329.0,230.44,14.0,6.0,0.043,1610.0,2024-07-11,hyderabad,mobile,learn data analytics,5.986634264884568,0,Jueves,7,6.986634264884569,0.03257103257103257,1.6343262411347517
A2525,Data Analytics Course,97.0,5764.0,246.15,30.0,7.0,0.07216494845360824,1345.0,2024-11-18,hyderabad,mobile,analytics for data,4.464147877310583,0,Lunes,11,5.464147877310583,0.01682859125607217,2.5376288659793813
A2526,Data Analytics Course,82.0,5430.0,205.46,18.0,5.0,0.061,1435.0,2024-11-30,hyderabad,mobile,online data analytic,5.984327849703105,0,Sabado,11,6.984327849703105,0.015101289134438306,2.505609756097561
A2527,Data Analytics Course,164.0,5179.0,206.72,18.0,9.0,0.055,1213.0,2024-11-27,hyderabad,tablet,data analytics course,4.867840557275541,0,Miercoles,11,5.867840557275541,0.03166634485421896,1.2604878048780488
A2528,Data Analytics Course,109.0,5707.0,246.86,22.0,4.0,0.034,1980.0,2024-11-19,hyderabad,tablet,data analitics online,7.020740500688649,1,Martes,11,8.02074050068865,0.019099351673383565,2.2647706422018348
A2529,Data Analytics Course,126.0,3263.0,237.54,20.0,9.0,0.07142857142857142,1364.0,2024-11-17,hyderabad,mobile,data analitics online,4.742190788919761,0,Domingo,11,5.742190788919761,0.03861477168250076,1.8852380952380952
A2530,Data Analytics Course,175.0,5718.0,225.4,19.0,6.0,0.057,1001.0,2024-12-11,hyderabad,tablet,analytics for data,3.440993788819876,0,Miercoles,12,4.440993788819876,0.030605106680657572,1.288
A2531,Data Analytics Course,96.0,5075.0,221.28,25.0,3.0,0.038,1937.0,2024-11-23,hyderabad,desktop,learn data analytics,7.753615328994939,1,Sabado,11,8.753615328994938,0.018916256157635467,2.305
A2532,Data Analytics Course,113.0,4473.0,202.3,17.0,5.0,0.044,1049.0,2024-11-08,hyderabad,tablet,online data analytic,4.18536826495304,0,Viernes,11,5.1853682649530395,0.02526268723451822,1.7902654867256638
A2533,Data Analytics Course,96.0,3979.0,232.44,27.0,7.0,0.07291666666666667,1140.0,2024-11-30,hyderabad,mobile,learn data analytics,3.9044914816726894,0,Sabado,11,4.9044914816726894,0.02412666499120382,2.42125
A2534,Data Analytics Course,162.0,5688.0,190.31,17.0,5.0,0.031,1556.0,2024-11-25,hyderabad,tablet,data analytics course,7.176133676632863,1,Lunes,11,8.176133676632862,0.028481012658227847,1.174753086419753
A2535,Data Analytics Course,125.0,3546.0,234.02,23.0,10.0,0.08,1072.0,2024-11-27,hyderabad,desktop,analytics for data,3.5808050593966327,0,Miercoles,11,4.580805059396632,0.03525098702763677,1.87216
A2536,Data Analytics Course,89.0,4188.0,206.71,16.0,4.0,0.045,1382.0,2024-11-01,hyderabad,tablet,online data analytic,5.6856949349329975,0,Viernes,11,6.6856949349329975,0.02125119388729704,2.3225842696629213
A2537,Data Analytics Course,99.0,4134.0,234.04,18.0,3.0,0.03,1683.0,2024-11-30,hyderabad,desktop,learn data analytics,6.1910784481285255,0,Sabado,11,7.1910784481285255,0.023947750362844702,2.364040404040404
A2538,Data Analytics Course,91.0,4710.0,199.18,21.0,9.0,0.099,1431.0,2024-11-10,hyderabad,tablet,data analytics course,6.18445627070991,0,Domingo,11,7.18445627070991,0.019320594479830148,2.188791208791209
A2539,Data Analytics Course,141.0,4654.0,192.19,21.0,6.0,0.043,1932.0,2024-11-25,hyderabad,mobile,analytics for data,9.052552161923098,1,Lunes,11,10.052552161923098,0.030296519123334767,1.363049645390071
A2540,Data Analytics Course,110.0,5509.0,245.38,13.0,8.0,0.048,1539.0,2024-11-10,hyderabad,mobile,learn data analytics,5.271904800717254,0,Domingo,11,6.271904800717255,0.01996732619350154,2.2307272727272727
A2541,Data Analytics Course,96.0,3091.0,187.57,11.0,7.0,0.07291666666666667,1737.0,2024-10-11,hyderabad,tablet,data analytics course,8.260542730713867,1,Viernes,10,9.260542730713867,0.03105791006146878,1.9538541666666667
A2542,Data Analytics Course,85.0,4653.0,196.73,23.0,6.0,0.071,1032.0,2024-11-13,hyderabad,mobile,data analytics course,4.245768311899558,0,Miercoles,11,5.245768311899558,0.018267784225231034,2.314470588235294
A2543,Data Analytics Course,151.0,5389.0,227.07,18.0,10.0,0.057,1318.0,2024-11-20,hyderabad,desktop,data anaytics training,4.804377504734223,0,Miercoles,11,5.804377504734223,0.028020040823900538,1.503774834437086
A2544,Data Analytics Course,139.0,5290.0,208.43,28.0,4.0,0.051,1022.0,2024-11-20,hyderabad,tablet,data analitics online,3.9033248572662282,0,Miercoles,11,4.903324857266228,0.026275992438563326,1.4994964028776978
A2545,Data Analytics Course,120.0,3060.0,197.96,20.0,8.0,0.067,1679.0,2024-11-23,hyderabad,tablet,analytics for data,7.481511416447767,1,Sabado,11,8.481511416447766,0.0392156862745098,1.6496666666666668
A2546,Data Analytics Course,109.0,4444.0,219.46,12.0,9.0,0.083,1159.0,2024-11-28,hyderabad,mobile,data anaytics training,4.2811446277225915,0,Jueves,11,5.2811446277225915,0.024527452745274528,2.013394495412844
A2547,Data Analytics Course,145.0,3509.0,181.11,19.0,10.0,0.048,1627.0,2024-11-22,hyderabad,mobile,online data analytic,7.9834906962619385,1,Viernes,11,8.98349069626194,0.04132231404958678,1.2490344827586208
A2548,Data Analytics Course,151.0,4675.0,183.02,14.0,7.0,0.046,1000.0,2024-11-10,hyderabad,mobile,analytics for data,4.463883728554256,0,Domingo,11,5.463883728554256,0.032299465240641714,1.2120529801324504
A2549,Data Analytics Course,108.0,5869.0,226.93,16.0,7.0,0.065,1633.0,2024-03-11,hyderabad,desktop,analytics for data,6.196051645881989,0,Lunes,3,7.196051645881989,0.018401772022491054,2.1012037037037037
A2550,Data Analytics Course,166.0,3992.0,205.9,15.0,8.0,0.048,1899.0,2024-11-05,hyderabad,desktop,analytics for data,8.222923749392908,1,Martes,11,9.222923749392908,0.04158316633266533,1.2403614457831325
A2551,Data Analytics Course,134.0,4172.0,191.8,26.0,5.0,0.037,1170.0,2024-11-18,hyderabad,tablet,online data analytic,5.100104275286757,0,Lunes,11,6.100104275286757,0.03211888782358581,1.4313432835820896
A2552,Data Analytics Course,104.0,5926.0,224.63,17.0,8.0,0.07692307692307693,1239.0,2024-11-24,hyderabad,mobile,learn data analytics,4.515736989716423,0,Domingo,11,5.515736989716423,0.017549780627742154,2.159903846153846
A2553,Data Analytics Course,139.0,5785.0,195.39,15.0,10.0,0.07194244604316546,1296.0,2024-11-25,hyderabad,tablet,analytics for data,5.63288807001382,0,Lunes,11,6.632888070013819,0.024027657735522904,1.40568345323741
